year,rank,song,singer,urls,top_predicted_genre,second_predicted_genre,third_predicted_genre
1977,22,Southern Nights,Glen Campbell,https://www.youtube.com/watch?v=X6-sU7pVJ3k,Rock,Pop,Folk
1977,23,Rich Girl,Hall & Oates,https://www.youtube.com/watch?v=AmHE65RAkSY,Rock,Pop,Spoken
1977,24,When I Need You,Leo Sayer,https://www.youtube.com/watch?v=l9mjLRmx6nk,Pop,Folk,Jazz
1977,25,Hot Line,The Sylvers,https://www.youtube.com/watch?v=ErU8Lo2WcO4,Rock,Pop,Jazz
1977,26,Car Wash,Rose Royce,https://www.youtube.com/watch?v=PkxaunLybuM,Jazz,Rock,Pop
1977,27,You Don't Have to Be a Star (To Be in My Show),"Marilyn McCoo,Billy Davis Jr.,",https://www.youtube.com/watch?v=-nb9jJg_wIU,Pop,Rock,Jazz
1977,28,Fly Like an Eagle,Steve Miller Band,https://www.youtube.com/watch?v=2QOhV7kWQhs,Jazz,Pop,Rock
1977,29,Don't Give Up on Us,David Soul,https://www.youtube.com/watch?v=YY8APrYU2Gs,Pop,Rock,Folk
1977,30,On and On,Stephen Bishop,https://www.youtube.com/watch?v=soIewreZjls,Rock,Pop,Jazz
1977,31,Feels Like the First Time,Foreigner,https://www.youtube.com/watch?v=CK6jKL2qWxo,Rock,Pop,Folk
1977,32,Couldn't Get It Right,Climax Blues Band,https://www.youtube.com/watch?v=FLqYZ0XDirU,Electronic,Jazz,Pop
1977,33,Easy,Commodores,https://www.youtube.com/watch?v=saaLW0jiiUE,Instrumental,Jazz,Electronic
1977,34,Right Time of the Night,Jennifer Warnes,https://www.youtube.com/watch?v=xa4nRJCEz28,Pop,Jazz,Rock
1977,35,I've Got Love on My Mind,Natalie Cole,https://www.youtube.com/watch?v=eXRyH4h4TUc,Pop,Folk,Rock
1977,36,Blinded by the Light,Manfred Mann's Earth Band,https://www.youtube.com/watch?v=lcWVL4B-4pI,Rock,Instrumental,Pop
1977,37,Looks Like We Made It,Barry Manilow,https://www.youtube.com/watch?v=dSyB-OIRtR0,Rock,Pop,Jazz
1977,38,So in to You,Atlanta Rhythm Section,https://www.youtube.com/watch?v=QyIZ3pYKOQM,Pop,Rock,Spoken
1977,39,Dreams,Fleetwood Mac,https://www.youtube.com/watch?v=Y3ywicffOj4,Jazz,Pop,Folk
1977,40,Enjoy Yourself,The Jacksons,https://www.youtube.com/watch?v=7IsjqR1IlvE,Rock,Pop,Jazz
1977,41,Dazz,Brick,https://www.youtube.com/watch?v=bMfm-3Ya63s,Jazz,Pop,Rock
1977,42,I'm in You,Peter Frampton,https://www.youtube.com/watch?v=EH0dq02TOPQ,Pop,Rock,Folk
1977,43,Lucille,Kenny Rogers,https://www.youtube.com/watch?v=nLFVyI-11Sg,Spoken,Pop,Rock
1977,44,The Things We Do for Love,10cc,https://www.youtube.com/watch?v=P0rf3_viTxk,Jazz,Classical,Rock
1977,45,Da Doo Ron Ron,Shaun Cassidy,https://www.youtube.com/watch?v=hWzbZF-m9D0,Rock,Pop,Folk
1977,46,Handy Man,James Taylor,https://www.youtube.com/watch?v=dXI43zGeyu4,Folk,Rock,Pop
1977,47,Just a Song Before I Go,"Crosby, Stills & Nash",https://www.youtube.com/watch?v=_UoneXjfBC0,Rock,Jazz,Folk
1977,48,You and Me,Alice Cooper,https://www.youtube.com/watch?v=_0J6PWG0hok,Classical,Spoken,Folk
1977,49,Swayin' to the Music (Slow Dancing),Johnny Rivers,https://www.youtube.com/watch?v=tmiNLVTDFDI,Pop,Rock,Electronic
1977,50,Lonely Boy,Andrew Gold,https://www.youtube.com/watch?v=iq2TxnlWunw,Rock,Pop,Folk
1978,1,Shadow Dancing,Andy Gibb,https://www.youtube.com/watch?v=iQgb59Zg_E0,Spoken,Pop,Rock
1978,2,Night Fever,Bee Gees,https://www.youtube.com/watch?v=-ihs-vT9T3Q,Electronic,Rock,Pop
1978,3,You Light Up My Life,Debby Boone,https://www.youtube.com/watch?v=U8Dj5rU8Law,Spoken,Pop,Jazz
1978,4,Stayin' Alive,Bee Gees,https://www.youtube.com/watch?v=I_izvAbhExY,Jazz,Rock,Electronic
1978,5,Kiss You All Over,Exile,https://www.youtube.com/watch?v=Wnzc5FlnFPw,Pop,Rock,Electronic
1978,6,How Deep Is Your Love,Bee Gees,https://www.youtube.com/watch?v=C_gbF8tp_hE,Classical,Instrumental,Jazz
1978,7,Baby Come Back,Player,https://www.youtube.com/watch?v=mm-bSGoUDsc,Spoken,Electronic,Pop
1978,8,(Love Is) Thicker Than Water,Andy Gibb,https://www.youtube.com/watch?v=MOGt_bXUHQA,Spoken,Rock,Pop
1978,9,Boogie Oogie Oogie,A Taste of Honey,https://www.youtube.com/watch?v=JYWkG_DI5OE,Pop,Rock,Spoken
1978,10,Three Times a Lady,Commodores,https://www.youtube.com/watch?v=3qTPVS1uiQ0,Folk,Pop,Jazz
1978,11,Grease,Frankie Valli,https://www.youtube.com/watch?v=0_hYBHyKk34,Pop,Instrumental,Rock
1978,12,I Go Crazy,Paul Davis,https://www.youtube.com/watch?v=TaD_9TFHc7s,Rock,Pop,Jazz
1978,13,You're the One That I Want,"John Travolta,Olivia Newton-John,",https://www.youtube.com/watch?v=7oKPYe53h78,Jazz,Classical,Pop
1978,14,Emotion,Samantha Sang,https://www.youtube.com/watch?v=zPwpVJ-eIgg,Pop,Spoken,Rock
1978,15,Lay Down Sally,Eric Clapton,https://www.youtube.com/watch?v=UBT9cww54v4,Rock,Folk,Instrumental
1978,16,Miss You,The Rolling Stones,https://www.youtube.com/watch?v=hic-dnps6MU,Rock,Jazz,Pop
1978,17,Just the Way You Are,Billy Joel,https://www.youtube.com/watch?v=_nUP7qs0b0E,Pop,Rock,Folk
1978,18,With a Little Luck,Wings,https://www.youtube.com/watch?v=KzH-2NgtaZk,Rock,Pop,Jazz
1978,19,If I Can't Have You,Yvonne Elliman,https://www.youtube.com/watch?v=yf1QLjXmoHk,Rock,Pop,Folk
1978,20,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,https://www.youtube.com/watch?v=OTCv4xJ6mRo,Folk,Rock,Country
1978,21,Feels So Good,Chuck Mangione,https://www.youtube.com/watch?v=5Ekf_css6FQ,Jazz,Pop,Rock
1978,22,Hot Child in the City,Nick Gilder,https://www.youtube.com/watch?v=ERqwe_D7anI,Pop,Rock,Jazz
1978,23,Love Is Like Oxygen,Sweet,https://www.youtube.com/watch?v=zRgWvvkSvfk,Rock,Pop,Electronic
1978,24,It's a Heartache,Bonnie Tyler,https://www.youtube.com/watch?v=bEOl38y8Nj8,Pop,Rock,Folk
1978,25,We Will Rock You,"We Are the Champions,Queen,",https://www.youtube.com/watch?v=-tJYN-eG1zk,Rock,Pop,Electronic
1978,26,Baker Street,Gerry Rafferty,https://www.youtube.com/watch?v=Fo6aKnRnBxM,Classical,Pop,Folk
1978,27,Can't Smile Without You,Barry Manilow,https://www.youtube.com/watch?v=3V_7-7myPxM,Rock,Pop,Folk
1978,28,"Too Much, Too Little, Too Late","Johnny Mathis,Deniece Williams,",https://www.youtube.com/watch?v=G3ceb5OVG7k,Classical,Jazz,Pop
1978,29,Dance With Me,Peter Brown,https://www.youtube.com/watch?v=pwz7cerVuKE,Pop,Rock,Electronic
1978,30,Two Out of Three Ain't Bad,Meat Loaf,https://www.youtube.com/watch?v=k5hWWe-ts2s,Jazz,Rock,Classical
1978,31,Jack And Jill,Raydio,https://www.youtube.com/watch?v=ha1j2Gqj_xg,Country,Rock,Folk
1978,32,Take a Chance on Me,ABBA,https://www.youtube.com/watch?v=-crgQGdpZR0,Pop,Rock,Folk
1978,33,Sometimes When We Touch,Dan Hill,https://www.youtube.com/watch?v=z825tkkfbIo,Classical,Jazz,Rock
1978,34,Last Dance,Donna Summer,https://www.youtube.com/watch?v=vqZY8P42pLo,Spoken,Pop,Instrumental
1978,35,Hopelessly Devoted to You,Olivia Newton-John,https://www.youtube.com/watch?v=r-3NvDp28U4,Pop,Rock,Jazz
1978,36,Hot Blooded,Foreigner,https://www.youtube.com/watch?v=8yDmeYxTeC0,Rock,Pop,Spoken
1978,37,You're in My Heart (The Final Acclaim),Rod Stewart,https://www.youtube.com/watch?v=Hf6ng1Hsb7I,Rock,Pop,Spoken
1978,38,The Closer I Get to You,"Roberta Flack,Donny Hathaway,",https://www.youtube.com/watch?v=LTf0I5f-yhQ,Jazz,Rock,Instrumental
1978,39,Dust in the Wind,Kansas,https://www.youtube.com/watch?v=tH2w6Oxx0kQ,Folk,Pop,Rock
1978,40,Magnet and Steel,Walter Egan,https://www.youtube.com/watch?v=2RamSFoo0jw,Folk,Rock,Pop
1978,41,Short People,Randy Newman,https://www.youtube.com/watch?v=8bfyS-S-IJs,Pop,Rock,Country
1978,42,Use ta Be My Girl,The O'Jays,https://www.youtube.com/watch?v=0fNxgaw8I7I,Pop,Rock,Country
1978,43,Our Love,Natalie Cole,https://www.youtube.com/watch?v=yDKyQk8A3Dk,Pop,Jazz,Rock
1978,44,Love Will Find a Way,Pablo Cruise,https://www.youtube.com/watch?v=WuvZ-XN_PyA,Jazz,Rock,Pop
1978,45,An Everlasting Love,Andy Gibb,https://www.youtube.com/watch?v=dK5VKo7FUe0,Pop,Rock,Jazz
1978,46,Love Is in the Air,John Paul Young,https://www.youtube.com/watch?v=NNC0kIzM1Fo,Rock,Folk,Pop
1978,47,Goodbye Girl,David Gates,https://www.youtube.com/watch?v=HXqRTjYu4cA,Classical,Jazz,Instrumental
1978,48,Slip Slidin' Away,Paul Simon,https://www.youtube.com/watch?v=iUODdPpnxcA,Folk,Rock,Pop
1978,49,The Groove Line,Heatwave,https://www.youtube.com/watch?v=xhtbQYSFLTM,Rock,Pop,Jazz
1978,50,Thunder Island,Jay Ferguson,https://www.youtube.com/watch?v=PJMh0GJ6GWc,Rock,Pop,Folk
1979,1,My Sharona,The Knack,https://www.youtube.com/watch?v=BR2JtsVumFA,Rock,Pop,Folk
1979,2,Bad Girls,Donna Summer,https://www.youtube.com/watch?v=NF46NnUn5nw,Electronic,Pop,Rock
1979,3,Le Freak,Chic,https://www.youtube.com/watch?v=aXgSHL7efKg,Electronic,Pop,Rock
1979,4,Da Ya Think I'm Sexy?,Rod Stewart,https://www.youtube.com/watch?v=Hphwfq1wLJs,Rock,Pop,Folk
1979,5,Reunited,Peaches & Herb,https://www.youtube.com/watch?v=tKBsFSPvbzA,Jazz,Pop,Rock
1979,6,I Will Survive,Gloria Gaynor,https://www.youtube.com/watch?v=Faf1ch7Q9XE,Rock,Jazz,Pop
1979,7,Hot Stuff,Donna Summer,https://www.youtube.com/watch?v=1IdEhvuNxV8,Pop,Rock,Folk
1979,8,Y.M.C.A.,Village People,https://www.youtube.com/watch?v=CS9OO0S5w2k,Rock,Pop,Folk
1979,9,Ring My Bell,Anita Ward,https://www.youtube.com/watch?v=vsBak0oCgdY,Spoken,Electronic,Rock
1979,10,Sad Eyes,Robert John,https://www.youtube.com/watch?v=sOK4U_pSxGA,Spoken,Pop,Jazz
1979,11,Too Much Heaven,Bee Gees,https://www.youtube.com/watch?v=nREV8bQJ1MA,Pop,Electronic,Jazz
1979,12,MacArthur Park,Donna Summer,https://www.youtube.com/watch?v=InGkTwT1tE8,Classical,Instrumental,Electronic
1979,13,When You're in Love with a Beautiful Woman,Dr. Hook,https://www.youtube.com/watch?v=uVXVO_vF2Io,Rock,Pop,Folk
1979,14,Makin' It,David Naughton,https://www.youtube.com/watch?v=uA7FXa_v2mE,Rock,Pop,Spoken
1979,15,Fire,The Pointer Sisters,https://www.youtube.com/watch?v=s6drKhJbIqI,Jazz,Pop,Rock
1979,16,Tragedy,Bee Gees,https://www.youtube.com/watch?v=WJcozEOWgxI,Classical,Jazz,Rock
1979,17,A Little More Love,Olivia Newton-John,https://www.youtube.com/watch?v=WoBqI73xiWo,Rock,Pop,Electronic
1979,18,Heart of Glass,Blondie,https://www.youtube.com/watch?v=WGU_4-5RaxU,Pop,Rock,Spoken
1979,19,What a Fool Believes,The Doobie Brothers,https://www.youtube.com/watch?v=qKYQNtF11eg,Jazz,Classical,Rock
1979,20,Good Times,Chic,https://www.youtube.com/watch?v=Er9xGRolrT4,Electronic,Instrumental,Pop
1979,21,You Don't Bring Me Flowers,"Neil Diamond,Barbra Streisand,",https://www.youtube.com/watch?v=6pzZxAAdwz0,Pop,Jazz,Rock
1979,22,Knock on Wood,Amii Stewart,https://www.youtube.com/watch?v=XKuJUxGntRI,Rock,Pop,Electronic
1979,23,Stumblin' In,"Suzi Quatro,Chris Norman,",https://www.youtube.com/watch?v=Z1PcY59AX2Q,Electronic,Jazz,Instrumental
1979,24,Lead Me On,Maxine Nightingale,https://www.youtube.com/watch?v=-wlW8B6z_Qo,Classical,Jazz,Instrumental
1979,25,Shake Your Body (Down to the Ground),The Jacksons,https://www.youtube.com/watch?v=jCienKYxJ0c,Pop,Electronic,Instrumental
1979,26,Don't Cry Out Loud,Melissa Manchester,https://www.youtube.com/watch?v=pUw1zU2cQs8,Pop,Rock,Jazz
1979,27,The Logical Song,Supertramp,https://www.youtube.com/watch?v=low6Coqrw9Y,Jazz,Rock,Instrumental
1979,28,My Life,Billy Joel,https://www.youtube.com/watch?v=h3JFEfdK_Ls,Rock,Jazz,Instrumental
1979,29,Just When I Needed You Most,Randy VanWarmer,https://www.youtube.com/watch?v=yBOQgL731Ac,Jazz,Classical,Folk
1979,30,You Can't Change That,Raydio,https://www.youtube.com/watch?v=4kxpsvW2gAE,Jazz,Rock,Pop
1979,31,Shake Your Groove Thing,Peaches & Herb,https://www.youtube.com/watch?v=Hz2Cv6Zb9a0,Pop,Rock,Instrumental
1979,32,I'll Never Love This Way Again,Dionne Warwick,https://www.youtube.com/watch?v=LO9NP-SiT8s,Classical,Instrumental,Electronic
1979,33,Love You Inside Out,Bee Gees,https://www.youtube.com/watch?v=SouY1MKclZ4,Pop,Rock,Spoken
1979,34,I Want You to Want Me,Cheap Trick,https://www.youtube.com/watch?v=-qgpewMCVjs,Instrumental,Rock,Jazz
1979,35,The Main Event/Fight,Barbra Streisand,https://www.youtube.com/watch?v=6mxowEFMBgM,Jazz,Pop,Electronic
1979,36,Mama Can't Buy You Love,Elton John,https://www.youtube.com/watch?v=7Ed4LhqvIJo,Rock,Jazz,Pop
1979,37,I Was Made for Dancin',Leif Garrett,https://www.youtube.com/watch?v=Bj2XlwpqNTA,Rock,Pop,Instrumental
1979,38,After the Love Has Gone,"Earth, Wind & Fire",https://www.youtube.com/watch?v=CUCLNPOjPZw,Jazz,Rock,Pop
1979,39,Heaven Knows,"Donna Summer,Brooklyn Dreams,",https://www.youtube.com/watch?v=CPcBGs51zNY,Jazz,Rock,Pop
1979,40,The Gambler,Kenny Rogers,https://www.youtube.com/watch?v=tnAHN1guHbs,Pop,Rock,Electronic
1979,41,Lotta Love,Nicolette Larson,https://www.youtube.com/watch?v=dggXIn70vPI,Pop,Rock,Jazz
1979,42,Lady,Little River Band,https://www.youtube.com/watch?v=NvWbXBLYFmA,Classical,Folk,Rock
1979,43,Heaven Must Have Sent You,Bonnie Pointer,https://www.youtube.com/watch?v=mTqiKeyXQlM,Spoken,Pop,Folk
1979,44,Hold the Line,Toto,https://www.youtube.com/watch?v=htgr3pvBr-I,Pop,Rock,Electronic
1979,45,He's the Greatest Dancer,Sister Sledge,https://www.youtube.com/watch?v=U-GcL1Cd5b4,Rock,Pop,Folk
1979,46,Sharing the Night Together,Dr. Hook,https://www.youtube.com/watch?v=_m3rDEI46tQ,Jazz,Classical,Rock
1979,47,She Believes in Me,Kenny Rogers,https://www.youtube.com/watch?v=AHEznUHJDEI,Rock,Pop,Folk
1979,48,In the Navy,Village People,https://www.youtube.com/watch?v=nmGuy0jievs,Spoken,Folk,Pop
1979,49,Music Box Dancer,Frank Mills,https://www.youtube.com/watch?v=9LRsYn9ufY0,Rock,Pop,Jazz
1979,50,The Devil Went Down to Georgia,The Charlie Daniels Band,https://www.youtube.com/watch?v=DNSljt0i3TI,Pop,Rock,Folk
1980,1,Call Me,Blondie,https://www.youtube.com/watch?v=StKVS0eI85I,Rock,Folk,Pop
1980,2,"Another Brick in the Wall, Part II",Pink Floyd,https://www.youtube.com/watch?v=HrxX9TBj2zY,Jazz,Rock,Classical
1980,3,Magic,Olivia Newton-John,https://www.youtube.com/watch?v=DnkHf069fvA,Pop,Electronic,Rock
1980,4,Rock with You,Michael Jackson,https://www.youtube.com/watch?v=5X-Mrc2l1d0,Pop,Jazz,Electronic
1980,5,Do That to Me One More Time,Captain & Tennille,https://www.youtube.com/watch?v=Plo5PywZKdA,Jazz,Pop,Rock
1980,6,Crazy Little Thing Called Love,Queen,https://www.youtube.com/watch?v=zO6D_BAuYCI,Rock,Pop,Jazz
1980,7,Coming Up,Paul McCartney,https://www.youtube.com/watch?v=g5nzLQ63c9E,Jazz,Rock,Pop
1980,8,Funkytown,Lipps Inc,https://www.youtube.com/watch?v=uhzy7JaU2Zc,Electronic,Pop,Rock
1980,9,It's Still Rock and Roll to Me,Billy Joel,https://www.youtube.com/watch?v=5eAQa4MOGkE,Rock,Pop,Folk
1980,10,The Rose,Bette Midler,https://www.youtube.com/watch?v=jxvPjuREDpE,Spoken,Classical,Pop
1980,11,Escape (The Piña Colada Song),Rupert Holmes,https://www.youtube.com/watch?v=w5_EIikdFr8,Pop,Electronic,Rock
1980,12,Cars,Gary Numan,https://www.youtube.com/watch?v=Im3JzxlatUs,Jazz,Rock,Instrumental
1980,13,Cruisin,Smokey Robinson,https://www.youtube.com/watch?v=ygt6rgedAWo,Jazz,Rock,Pop
1980,14,Working My Way Back to You,The Spinners,https://www.youtube.com/watch?v=TY_AlrfB3U0,Pop,Rock,Folk
1980,15,Lost in Love,Air Supply,https://www.youtube.com/watch?v=rvVs0muI-gU,Pop,Rock,Folk
1980,16,Little Jeannie,Elton John,https://www.youtube.com/watch?v=Wlz6mTyiMZc,Jazz,Pop,Rock
1980,17,Ride Like the Wind,Christopher Cross,https://www.youtube.com/watch?v=ur8ftRFb2Ac,Rock,Pop,Folk
1980,18,Upside Down,Diana Ross,https://www.youtube.com/watch?v=GIAtE6ywgwA,Pop,Electronic,Rock
1980,19,Please Don't Go,KC and the Sunshine Band,https://www.youtube.com/watch?v=ikJony6h_tQ,Rock,Blues,Pop
1980,20,Babe,Styx,https://www.youtube.com/watch?v=yaVyQS1T7TY,Rock,Pop,Jazz
1980,21,With You I'm Born Again,"Billy Preston,Syreeta,",https://www.youtube.com/watch?v=PXN6YhtYFU8,Pop,Jazz,Folk
1980,22,Shining Star,The Manhattans,https://www.youtube.com/watch?v=0pojbC37vzE,Spoken,Classical,Jazz
1980,23,Still,Commodores,https://www.youtube.com/watch?v=-AuIlMgsF_w,Classical,Spoken,Jazz
1980,24,"Yes, I'm Ready","Teri DeSario,KC,",https://www.youtube.com/watch?v=mrjGdxNqmVU,Pop,Electronic,Jazz
1980,25,Sexy Eyes,Dr. Hook,https://www.youtube.com/watch?v=zOrZ-nCp-_U,Spoken,Jazz,Pop
1980,26,Steal Away,Robbie Dupree,https://www.youtube.com/watch?v=qvvhCzDobRE,Jazz,Classical,Pop
1980,27,Biggest Part of Me,Ambrosia,https://www.youtube.com/watch?v=RuMnXi7L7wE,Jazz,Pop,Rock
1980,28,This Is It,Kenny Loggins,https://www.youtube.com/watch?v=_KgIeA1TjzE,Pop,Rock,Electronic
1980,29,Cupid,The Spinners,https://www.youtube.com/watch?v=mW3IraFsdCc,Jazz,Electronic,Pop
1980,30,Let's Get Serious,Jermaine Jackson,https://www.youtube.com/watch?v=FMLKb4or8yg,Rock,Instrumental,Electronic
1980,31,Don't Fall in Love with a Dreamer,"Kenny Rogers,Kim Carnes,",https://www.youtube.com/watch?v=Fcs-mF8SHh8,Rock,Pop,Jazz
1980,32,Sailing,Christopher Cross,https://www.youtube.com/watch?v=MEO6gYCFbr0,Classical,Folk,Instrumental
1980,33,Longer,Dan Fogelberg,https://www.youtube.com/watch?v=nGFBpCa3s1Y,Jazz,Rock,Folk
1980,34,Coward of the County,Kenny Rogers,https://www.youtube.com/watch?v=OcslEyiraPc,Jazz,Rock,Pop
1980,35,Ladies' Night,Kool & the Gang,https://www.youtube.com/watch?v=LjG7-5kbevo,Pop,Spoken,Electronic
1980,36,Too Hot,Kool & the Gang,https://www.youtube.com/watch?v=KC3vI2DD4nA,Pop,Electronic,Rock
1980,37,Take Your Time (Do It Right),The S.O.S. Band,https://www.youtube.com/watch?v=RmY1TJ6B-0g,Pop,Spoken,Electronic
1980,38,No More Tears (Enough Is Enough),"Barbra Streisand,Donna Summer,",https://www.youtube.com/watch?v=QsY066wa08E,Jazz,Electronic,Pop
1980,39,More Love,Kim Carnes,https://www.youtube.com/watch?v=qytgqrmmzSk,Rock,Pop,Jazz
1980,40,Pop Muzik,M,https://www.youtube.com/watch?v=gPoiv0sZ4s4,Rock,Pop,Electronic
1980,41,Brass in Pocket,The Pretenders,https://www.youtube.com/watch?v=0H6re3PCP3E,Rock,Pop,Instrumental
1980,42,Special Lady,"Ray, Goodman & Brown",https://www.youtube.com/watch?v=fA70hhimR2E,Rock,Folk,Pop
1980,43,Send One Your Love,Stevie Wonder,https://www.youtube.com/watch?v=jMvVYCV-d8E,Folk,Jazz,Rock
1980,44,The Second Time Around,Shalamar,https://www.youtube.com/watch?v=xz4YQZ01Q_A,Electronic,Jazz,Pop
1980,45,We Don't Talk Anymore,Cliff Richard,https://www.youtube.com/watch?v=m8FCZ5x8Gpg,Rock,Pop,Folk
1980,46,Stomp!,The Brothers Johnson,https://www.youtube.com/watch?v=tPBDMihPRJA,Pop,Rock,Jazz
1980,47,Heartache Tonight,Eagles,https://www.youtube.com/watch?v=feduLprAAig,Rock,Pop,Electronic
1980,48,Tired of Toein' the Line,Rocky Burnette,https://www.youtube.com/watch?v=POqGwspxrcI,Jazz,Rock,Electronic
1980,49,Better Love Next Time,Dr. Hook,https://www.youtube.com/watch?v=qgntyYYhP_0,Instrumental,Rock,Pop
1980,50,Him,Rupert Holmes,https://www.youtube.com/watch?v=9WbQ5GCo6m0,Rock,Pop,Folk
1981,1,Bette Davis Eyes,Kim Carnes,https://www.youtube.com/watch?v=EPOIS5taqA8,Rock,Instrumental,Jazz
1981,2,Endless Love,"Diana Ross,Lionel Richie,",https://www.youtube.com/watch?v=7Bwwo7ctG10,Jazz,Pop,Rock
1981,3,Lady,Kenny Rogers,https://www.youtube.com/watch?v=zEI1pt2XmPI,Rock,Instrumental,Electronic
1981,4,(Just Like) Starting Over,John Lennon,https://www.youtube.com/watch?v=pZCxyOcvp5A,Electronic,Pop,Spoken
1981,5,Jessie's Girl,Rick Springfield,https://www.youtube.com/watch?v=qYkbTyHXwbs,Rock,Pop,Spoken
1981,6,Celebration,Kool & the Gang,https://www.youtube.com/watch?v=2_mA1yjcRJs,Rock,Pop,Folk
1981,7,Kiss on My List,Hall & Oates,https://www.youtube.com/watch?v=lsHld-iArOc,Jazz,Rock,Instrumental
1981,8,I Love a Rainy Night,Eddie Rabbitt,https://www.youtube.com/watch?v=Gu62apPZsOM,Pop,Rock,Folk
1981,9,9 To 5,Dolly Parton,https://www.youtube.com/watch?v=S_3vZYOYNYU,Pop,Folk,Rock
1981,10,Keep on Loving You,REO Speedwagon,https://www.youtube.com/watch?v=wJzNZ1c5C9c,Rock,Pop,Folk
1981,11,Theme from The Greatest American Hero (Believe It or Not),Joey Scarbury,https://www.youtube.com/watch?v=WqF5M7IK7I0,Jazz,Classical,Rock
1981,12,Morning Train (Nine to Five),Sheena Easton,https://www.youtube.com/watch?v=S_3vZYOYNYU,Pop,Folk,Rock
1981,13,Being with You,Smokey Robinson,https://www.youtube.com/watch?v=0P2a6aLDkkM,Jazz,Rock,Electronic
1981,14,Queen of Hearts,Juice Newton,https://www.youtube.com/watch?v=P0DK-0fIKCw,Rock,Pop,Jazz
1981,15,Rapture,Blondie,https://www.youtube.com/watch?v=pHCdS7O248g,Rock,Pop,Jazz
1981,16,A Woman Needs Love (Just Like You Do),Raydio,https://www.youtube.com/watch?v=QvBmtqyaijI,Pop,Rock,Folk
1981,17,The Tide Is High,Blondie,https://www.youtube.com/watch?v=2_c5aj-FLbU,Folk,Rock,Jazz
1981,18,Just the Two of Us,"Grover Washington, Jr.,Bill Withers,",https://www.youtube.com/watch?v=Uw5OLnN7UvM,Pop,Rock,Jazz
1981,19,Slow Hand,The Pointer Sisters,https://www.youtube.com/watch?v=dbk29JZdl5A,Rock,Pop,Jazz
1981,20,I Love You,Climax Blues Band,https://www.youtube.com/watch?v=gvDwr9-MlfE,Rock,Pop,Folk
1981,21,Woman,John Lennon,https://www.youtube.com/watch?v=ZhfWiU8wGCc,Pop,Rock,Jazz
1981,22,Sukiyaki,A Taste of Honey,https://www.youtube.com/watch?v=xqFkUNqBwMw,Pop,Rock,Spoken
1981,23,The Winner Takes It All,ABBA,https://www.youtube.com/watch?v=92cwKCU8Z5c,Pop,Rock,Jazz
1981,24,Stars on 45 Medley,Stars on 45,https://www.youtube.com/watch?v=U7bjZX0B09U,Pop,Rock,Spoken
1981,25,Angel of the Morning,Juice Newton,https://www.youtube.com/watch?v=HTzGMEfbnAw,Pop,Rock,Folk
1981,26,Love on the Rocks,Neil Diamond,https://www.youtube.com/watch?v=qAqCeuvLdYc,Jazz,Classical,Pop
1981,27,Every Woman in the World,Air Supply,https://www.youtube.com/watch?v=I-zZgJpYaFE,Pop,Rock,Folk
1981,28,The One That You Love,Air Supply,https://www.youtube.com/watch?v=nY31ZH6hAFI,Jazz,Rock,Pop
1981,29,Guilty,"Barbra Streisand,Barry Gibb,",https://www.youtube.com/watch?v=SUOx492O3bE,Rock,Pop,Folk
1981,30,The Best of Times,Styx,https://www.youtube.com/watch?v=RQdJX8ZmLTk,Spoken,Pop,Jazz
1981,31,Elvira,The Oak Ridge Boys,https://www.youtube.com/watch?v=NuNPixFCYms,Instrumental,Folk,Electronic
1981,32,Take It on the Run,REO Speedwagon,https://www.youtube.com/watch?v=ZYrmH5cxNcQ,Rock,Instrumental,Pop
1981,33,(There's) No Gettin' Over Me,Ronnie Milsap,https://www.youtube.com/watch?v=k5wknazzz9w,Rock,Pop,Folk
1981,34,Living Inside Myself,Gino Vannelli,https://www.youtube.com/watch?v=g2-wE-J91JU,Rock,Pop,Folk
1981,35,Woman in Love,Barbra Streisand,https://www.youtube.com/watch?v=fKDYErlu5Kc,Rock,Jazz,Pop
1981,36,The Boy from New York City,The Manhattan Transfer,https://www.youtube.com/watch?v=8TMnFtCzhuo,Jazz,Pop,Rock
1981,37,Urgent,Foreigner,https://www.youtube.com/watch?v=Lcb-Fsx_phM,Pop,Rock,Folk
1981,38,Passion,Rod Stewart,https://www.youtube.com/watch?v=Zh80pkyrsIQ,Electronic,Instrumental,Rock
1981,39,Lady (You Bring Me Up),Commodores,https://www.youtube.com/watch?v=phNLASyPsUU,Pop,Rock,Jazz
1981,40,Crying,Don McLean,https://www.youtube.com/watch?v=XjMNOouIb0k,Rock,Pop,Instrumental
